Year,Max Temp,Min Temp,Avg Temp,Avg Bare Soil Temp,Avg Turf Soil Temp,Avg Wind Speed,Max Wind Speed,Total Solar Rad,Total Penman PET,Avg Penman PET,Total Rainfall,Avg Dew Point,Avg Wind Chill,Period
1998,85.406,53.996,69.7010,74.676,72.210,6.636,19.797,497.515,1.866,0.267,0.010,54.516,70.148,WEEK #34
1998,81.845,47.169,64.5070,72.529,69.764,6.628,18.721,470.898,1.798,0.257,0.000,47.986,64.721,WEEK #35
1998,79.091,55.292,67.1910,70.011,68.746,8.106,20.142,341.469,1.454,0.208,0.470,54.532,66.352,WEEK #36
1998,73.868,48.691,61.2800,64.912,63.205,10.009,24.355,341.455,1.557,0.222,0.000,45.997,59.836,WEEK #37
1998,72.569,40.334,56.4520,59.958,58.708,8.027,23.382,340.303,1.395,0.199,0.000,42.187,55.182,WEEK #38
1998,55.997,35.408,45.7020,51.096,50.510,9.759,24.457,241.975,0.724,0.103,1.710,37.260,42.451,WEEK #39
1998,56.668,38.095,47.3820,48.406,49.209,12.168,26.350,191.931,0.560,0.080,0.740,41.735,42.054,WEEK #40
1998,47.576,32.778,40.1770,41.717,42.766,11.785,28.144,141.261,0.352,0.050,0.400,35.682,32.737,WEEK #41
1998,61.759,36.252,49.0060,46.065,46.025,7.075,18.106,216.077,0.687,0.098,0.220,39.216,44.964,WEEK #42
1998,51.223,34.048,42.6360,42.578,43.417,7.551,20.360,160.205,0.380,0.054,0.670,35.224,36.591,WEEK #43
1998,28.925,23.165,26.0450,32.057,32.892,7.535,15.185,85.961,0.123,0.018,,21.513,17.296,WEEK #44
1998,30.221,14.278,22.2500,32.298,32.808,12.205,25.685,117.258,0.186,0.027,,19.604,11.329,WEEK #45
1998,30.316,16.945,23.6310,32.951,33.143,11.669,24.099,130.086,0.194,0.028,,20.549,13.550,WEEK #46
1998,38.289,25.844,32.0670,33.025,33.568,9.390,21.076,131.221,0.167,0.024,,28.787,25.453,WEEK #47
1998,33.389,19.433,26.4110,32.463,32.448,8.278,20.361,115.352,0.126,0.018,,22.607,17.660,WEEK #48
1998,36.816,21.462,29.1390,30.791,30.727,10.331,23.894,124.738,0.242,0.035,,24.036,20.675,WEEK #49
1998,16.593,2.650,9.6220,25.591,26.176,12.651,27.733,94.766,0.176,0.025,,5.134,-5.421,WEEK #50
1998,12.439,-2.017,5.2110,15.073,16.562,13.036,27.837,108.679,0.170,0.024,,-1.610,-12.303,WEEK #51
1998,0.533,-14.659,-7.0630,16.643,17.667,11.306,22.358,113.098,0.107,0.015,,-12.876,-26.159,WEEK #52
1999,2.650,-15.268,-6.3090,20.034,21.882,11.109,23.740,114.489,0.120,0.017,,-13.046,-25.419,WEEK #01
1999,17.600,-3.887,6.8570,22.695,23.890,12.126,27.530,124.668,0.193,0.028,,3.883,-5.875,WEEK #02
1999,15.241,3.619,9.4300,25.595,25.574,9.331,17.696,126.531,0.108,0.015,,7.030,-2.983,WEEK #03
1999,28.969,10.390,19.6790,25.978,25.687,10.489,23.792,178.620,0.271,0.039,,15.184,9.485,WEEK #04
1999,27.604,3.154,15.3800,26.140,26.067,12.240,27.683,205.554,0.327,0.047,,11.822,3.763,WEEK #05
1999,28.867,11.374,20.1200,26.866,27.142,15.132,27.581,221.986,0.295,0.042,,15.778,6.606,WEEK #06
1999,18.654,7.075,12.8650,25.902,26.213,10.709,19.643,194.016,0.162,0.023,,10.148,1.091,WEEK #07
1999,35.284,18.985,27.1350,29.453,29.541,13.103,26.659,269.445,0.317,0.045,,24.616,16.392,WEEK #08
1999,27.872,4.581,16.2270,28.716,28.832,11.725,23.792,289.760,0.326,0.047,,11.978,3.152,WEEK #09
1999,32.690,18.332,25.5110,28.661,28.738,8.111,16.467,324.888,0.354,0.051,,23.019,17.437,WEEK #10
1999,39.571,23.700,31.6350,31.328,31.333,10.148,22.152,409.012,0.534,0.076,,27.503,23.768,WEEK #11
1999,45.222,28.590,36.9060,34.129,32.565,10.658,26.709,410.498,0.852,0.122,,28.075,29.864,WEEK #12
1999,36.958,25.434,31.1960,34.142,33.506,13.100,26.045,304.755,0.479,0.068,0.694,27.524,21.103,WEEK #13
1999,49.981,32.000,40.9910,35.463,35.171,8.272,18.518,431.366,0.858,0.123,0.010,34.113,35.957,WEEK #14
1999,52.525,30.589,41.5570,40.365,39.622,11.212,25.533,419.756,1.152,0.165,0.030,29.693,33.863,WEEK #15
1999,57.773,35.108,46.4410,48.189,44.757,9.462,23.433,406.607,1.258,0.180,0.010,33.445,43.661,WEEK #16
1999,71.950,43.622,57.7860,57.967,52.733,12.587,30.192,526.862,2.120,0.303,0.010,40.308,57.332,WEEK #17
1999,56.529,42.261,49.3950,50.995,50.608,13.380,31.933,222.777,0.550,0.079,3.680,45.498,44.169,WEEK #18
1999,59.108,43.508,51.3080,52.014,51.829,11.831,26.710,416.755,1.087,0.155,0.610,45.332,49.088,WEEK #19
1999,68.131,46.199,57.1650,62.686,57.478,10.581,25.379,561.628,1.728,0.247,0.010,46.821,56.683,WEEK #20
1999,73.518,47.181,60.3500,66.843,60.385,10.903,24.559,577.079,2.197,0.314,0.200,43.664,60.253,WEEK #21
1999,77.198,55.613,66.4060,66.976,64.285,9.872,24.508,534.900,1.711,0.244,1.290,56.847,65.613,WEEK #22
1999,71.227,51.923,61.5750,67.331,65.419,7.557,20.820,519.642,1.518,0.217,0.590,51.807,61.606,WEEK #23
1999,70.404,52.683,61.5440,67.965,63.465,8.523,19.489,457.908,1.306,0.187,0.240,52.492,61.482,WEEK #24
1999,74.696,53.801,64.2480,68.180,67.827,9.419,28.092,575.327,1.728,0.247,1.310,55.788,64.865,WEEK #25
1999,74.480,56.359,65.4200,69.334,68.856,7.417,22.203,534.170,1.383,0.198,0.670,58.948,65.050,WEEK #26
1999,76.910,53.978,65.4440,71.633,69.557,7.092,19.540,595.936,1.658,0.237,0.630,57.260,66.053,WEEK #27
1999,74.652,57.622,66.1370,72.777,70.887,6.449,21.486,450.887,1.140,0.163,1.320,61.353,66.151,WEEK #28
1999,83.485,59.980,71.7320,77.635,74.994,6.229,19.643,580.499,1.620,0.231,0.170,66.134,72.983,WEEK #29
1999,81.546,54.101,67.8240,78.832,72.671,5.296,16.878,540.461,1.558,0.223,0.040,59.581,68.445,WEEK #30
1999,78.623,53.109,65.8660,75.822,70.501,6.211,19.132,532.403,1.514,0.216,0.260,57.504,66.466,WEEK #31
1999,74.912,53.132,64.0220,67.132,66.212,9.093,28.604,413.769,1.209,0.173,3.860,57.376,63.513,WEEK #32
1999,77.954,52.631,65.2920,69.504,66.965,5.411,18.157,442.356,1.176,0.168,0.000,58.418,64.857,WEEK #33
1999,79.595,56.135,67.8650,73.006,67.941,7.546,18.978,419.750,1.370,0.196,0.260,58.794,67.689,WEEK #34
1999,67.252,52.605,59.9280,61.397,62.071,8.662,20.054,245.263,0.780,0.111,0.800,54.511,58.897,WEEK #35
1999,62.160,44.307,53.2340,57.258,57.215,10.614,26.146,321.148,0.996,0.142,0.320,45.001,51.224,WEEK #36
1999,64.917,42.921,53.9190,57.820,56.309,7.205,19.438,352.204,0.971,0.139,0.000,45.161,52.662,WEEK #37
1999,67.630,41.572,54.6010,57.085,54.912,7.860,21.460,315.818,1.118,0.160,0.230,42.826,52.133,WEEK #38
1999,51.043,27.029,39.0360,43.817,45.058,9.072,22.791,263.384,0.783,0.112,0.000,29.020,33.196,WEEK #39
1999,58.303,34.479,46.3910,47.691,45.971,9.652,25.635,229.782,0.945,0.135,0.000,35.308,43.396,WEEK #40
1999,51.875,32.849,42.3620,45.510,45.332,10.716,25.942,191.091,0.672,0.096,0.040,34.020,36.724,WEEK #41
1999,55.792,25.990,40.8910,44.049,42.945,10.614,25.583,247.389,1.140,0.163,0.000,26.074,37.773,WEEK #42
1999,59.193,29.144,44.1690,43.432,42.597,12.781,34.954,186.448,1.091,0.156,0.000,28.232,38.470,WEEK #43
1999,59.903,26.383,43.1430,40.602,40.040,8.765,22.100,201.512,1.162,0.166,,21.646,37.238,WEEK #44
1999,52.649,28.024,40.3370,41.610,41.078,8.308,20.258,151.796,0.610,0.087,,29.935,36.089,WEEK #45
1999,43.791,21.483,32.6380,34.607,35.735,8.714,20.208,125.217,0.350,0.050,,24.831,24.216,WEEK #46
1999,39.647,14.971,27.3090,30.136,31.195,7.857,18.977,130.166,0.325,0.046,,19.331,17.965,WEEK #47
1999,42.055,19.253,30.6540,30.550,32.002,8.226,21.025,119.259,0.290,0.041,,23.826,23.417,WEEK #48
1999,37.225,18.412,27.8190,28.927,29.692,9.062,21.898,115.360,0.333,0.048,,19.991,19.492,WEEK #49
1999,20.161,-1.052,9.5550,25.136,26.511,12.970,28.298,98.700,0.191,0.027,,5.448,-5.269,WEEK #50
1999,30.923,7.226,19.0750,25.218,27.499,11.834,26.657,102.865,0.338,0.048,,13.517,8.987,WEEK #51
1999,30.940,12.026,21.4830,26.656,28.425,11.260,27.375,100.702,0.345,0.049,,15.026,10.848,WEEK #52
2000,28.601,2.634,15.6180,24.623,26.845,10.790,26.659,112.045,0.267,0.038,,12.158,4.790,WEEK #01
2000,13.642,-5.335,4.1540,23.317,24.730,8.937,22.459,123.966,0.166,0.024,,-1.954,-10.035,WEEK #02
2000,15.561,-2.537,6.5120,21.173,21.200,11.357,24.200,132.365,0.170,0.024,,2.046,-6.815,WEEK #03
2000,25.296,7.404,16.3500,23.111,23.359,9.429,18.876,136.830,0.180,0.026,,13.102,5.177,WEEK #04
2000,32.461,10.696,21.5790,24.901,25.959,11.082,26.248,185.545,0.336,0.048,,15.319,10.607,WEEK #05
2000,19.725,-1.538,9.0940,25.484,25.291,8.971,18.261,204.770,0.277,0.040,,2.155,-4.098,WEEK #06
2000,26.192,3.794,14.9930,25.934,26.251,7.431,17.236,256.263,0.271,0.039,,9.734,4.616,WEEK #07
2000,47.090,30.489,38.7900,32.280,32.034,9.375,19.848,201.074,0.356,0.051,,33.458,30.695,WEEK #08
2000,51.906,30.311,41.1080,36.846,35.452,9.075,21.386,307.562,0.604,0.086,,34.212,33.871,WEEK #09
2000,35.449,17.343,26.3960,32.412,32.832,10.347,23.229,245.529,0.435,0.062,,19.391,16.253,WEEK #10
2000,35.096,17.839,26.4680,30.622,30.882,9.859,25.941,283.731,0.475,0.068,,20.604,17.329,WEEK #11
2000,51.381,30.938,41.1600,36.648,35.409,13.034,29.219,355.899,0.925,0.132,,32.158,33.676,WEEK #12
2000,50.041,26.533,38.2880,38.936,38.146,10.650,25.891,345.503,0.875,0.125,0.000,29.517,31.938,WEEK #13
2000,47.175,24.141,35.6580,39.787,38.230,12.093,30.549,403.561,1.114,0.159,0.218,22.524,28.200,WEEK #14
2000,38.728,18.323,28.5250,35.436,35.942,10.059,22.920,442.053,0.658,0.094,0.457,23.516,20.352,WEEK #15
2000,64.837,34.138,49.4880,50.178,45.193,10.713,23.740,567.523,1.998,0.285,0.000,30.934,46.737,WEEK #16
2000,66.455,39.262,52.8590,54.649,50.302,8.740,23.382,482.354,1.539,0.220,0.676,39.732,51.209,WEEK #17
2000,74.773,46.200,60.4870,62.122,55.550,11.716,30.602,536.676,2.244,0.321,0.290,44.894,60.824,WEEK #18
2000,59.633,38.005,48.8190,52.649,50.558,10.489,28.554,390.654,1.175,0.168,0.420,38.287,44.932,WEEK #19
2000,69.831,42.143,55.9870,57.594,53.341,9.678,25.891,520.119,1.938,0.277,0.040,39.926,55.180,WEEK #20
2000,70.091,44.976,57.5330,59.567,56.118,10.615,26.250,459.328,1.775,0.254,0.360,42.534,57.428,WEEK #21
2000,64.986,42.818,53.9020,58.547,56.472,8.226,20.308,500.493,1.524,0.218,0.340,41.806,53.492,WEEK #22
2000,82.991,52.589,67.7900,68.466,64.389,11.370,28.042,622.697,2.510,0.359,0.130,53.274,68.189,WEEK #23
2000,64.235,48.669,56.4520,61.577,61.168,9.580,24.200,399.604,0.984,0.141,3.410,51.267,56.355,WEEK #24
2000,71.489,53.610,62.5500,64.685,63.192,10.756,27.120,499.718,1.497,0.214,0.410,53.569,62.215,WEEK #25
2000,77.234,54.227,65.7310,70.124,66.533,7.766,24.150,527.864,1.582,0.226,0.130,56.624,65.491,WEEK #26
2000,81.353,62.849,72.1010,72.971,71.637,7.084,24.456,487.996,1.327,0.190,1.760,66.510,71.446,WEEK #27
2000,79.659,58.205,68.9320,76.442,73.073,6.510,19.694,615.356,1.699,0.243,1.190,61.115,69.312,WEEK #28
2000,74.333,51.054,62.6940,71.070,68.323,5.620,16.364,512.987,1.357,0.194,0.060,55.121,63.136,WEEK #29
2000,84.071,59.856,71.9640,78.437,74.156,5.245,16.468,573.840,1.647,0.235,0.100,63.099,72.288,WEEK #30
2000,80.163,57.074,68.6180,76.002,73.175,5.521,17.338,508.357,1.360,0.194,0.550,61.616,68.593,WEEK #31
2000,85.249,57.935,71.5920,76.947,73.303,8.068,23.331,552.133,1.911,0.273,0.210,61.674,72.323,WEEK #32
2000,69.566,50.843,60.2050,65.388,64.475,7.034,22.665,329.100,0.913,0.130,2.850,53.941,60.480,WEEK #33
2000,81.186,55.873,68.5300,71.302,69.111,7.217,22.869,464.675,1.465,0.209,0.040,59.892,68.858,WEEK #34
2000,66.012,50.935,58.4740,63.798,62.899,8.377,21.130,262.076,0.729,0.104,0.320,52.888,57.683,WEEK #35
2000,75.277,49.951,62.6140,64.222,62.441,10.788,29.270,417.862,1.595,0.228,0.250,50.714,62.010,WEEK #36
2000,75.275,42.861,59.0680,62.883,59.213,6.477,19.901,389.497,1.357,0.194,0.060,45.674,58.220,WEEK #37
2000,56.891,36.123,46.5080,51.821,51.415,9.521,22.972,272.743,0.771,0.110,0.860,37.748,41.949,WEEK #38
2000,69.332,39.324,54.3280,55.460,52.511,7.283,22.717,346.089,1.219,0.174,0.040,40.367,52.975,WEEK #39
2000,48.517,23.624,36.0700,45.119,43.642,8.512,22.665,313.163,0.933,0.133,0.000,21.905,29.935,WEEK #40
2000,60.106,34.171,47.1390,47.961,46.875,6.885,18.926,239.897,0.741,0.106,1.370,37.870,44.123,WEEK #41
2000,65.297,35.030,50.1640,49.491,47.665,8.700,22.049,271.689,1.007,0.144,0.000,36.563,47.957,WEEK #42
2000,54.387,40.542,47.4650,48.268,48.215,11.037,22.050,82.884,0.172,0.025,1.380,46.067,43.358,WEEK #43
2000,50.320,35.597,42.9590,43.592,44.169,10.762,23.598,93.433,0.210,0.030,0.000,38.096,34.619,WEEK #44
2000,21.646,14.375,18.0110,35.179,37.548,12.426,21.806,114.098,0.077,0.011,,16.328,4.564,WEEK #45
2000,22.543,4.270,13.4070,34.363,35.984,12.300,24.796,150.582,0.164,0.023,,10.895,-0.157,WEEK #46
2000,28.665,9.235,18.9500,33.041,33.356,8.192,18.003,168.302,0.147,0.021,,17.382,11.070,WEEK #47
2000,27.040,12.160,19.6000,32.674,33.637,12.313,25.071,101.825,0.141,0.020,,17.524,7.432,WEEK #48
2000,13.048,-11.048,1.0000,32.011,31.959,10.535,23.843,106.194,0.179,0.026,,-3.499,-14.694,WEEK #49
2000,2.308,-16.397,-7.0450,29.628,29.706,10.977,22.612,102.561,0.096,0.014,,-11.414,-23.821,WEEK #50
2000,5.583,-15.487,-4.9520,25.848,27.051,11.646,23.636,119.174,0.148,0.021,,-11.009,-23.717,WEEK #51
2000,8.788,-9.423,-0.3180,26.024,27.751,8.379,19.694,117.198,0.092,0.013,,-3.509,-11.883,WEEK #52
2001,32.545,15.539,24.0420,28.077,29.369,12.047,27.017,104.072,0.188,0.027,,20.852,13.473,WEEK #00
2001,25.714,9.575,17.6450,27.526,28.456,6.877,14.802,113.021,0.087,0.012,,14.340,8.260,WEEK #01
2001,21.823,-2.077,9.8730,26.877,27.587,10.760,24.674,160.539,0.208,0.030,,7.013,-2.216,WEEK #02
2001,24.136,6.203,15.1700,26.961,27.296,11.349,26.505,186.394,0.205,0.029,,11.610,2.957,WEEK #03
2001,22.921,2.081,12.5020,26.377,26.490,12.205,25.738,186.770,0.243,0.035,,9.861,-0.063,WEEK #04
2001,6.739,-7.590,-0.4250,26.286,26.544,8.978,17.441,214.686,0.115,0.016,,-4.030,-14.424,WEEK #05
2001,10.397,-8.819,0.7890,23.585,23.564,11.730,22.870,276.896,0.177,0.025,,-4.296,-16.578,WEEK #06
2001,11.907,-6.901,2.5030,23.227,22.843,12.002,26.813,278.054,0.187,0.027,,-1.065,-12.392,WEEK #07
2001,26.423,3.809,15.1160,25.036,24.691,8.549,18.567,337.772,0.335,0.048,,10.460,4.905,WEEK #08
2001,30.166,13.297,21.7310,27.650,27.548,10.580,25.583,312.664,0.326,0.047,,19.951,11.882,WEEK #09
2001,37.871,25.092,31.4820,30.841,31.226,8.679,21.385,341.077,0.386,0.055,,28.146,23.314,WEEK #10
2001,29.481,13.997,21.7390,30.454,29.366,11.803,24.354,463.001,0.585,0.084,,14.028,9.693,WEEK #11
2001,40.327,26.833,33.5800,31.292,31.212,10.541,23.433,313.475,0.502,0.072,0.000,28.330,24.147,WEEK #12
2001,44.574,32.299,38.4370,34.230,33.172,10.312,22.615,218.266,0.424,0.061,0.605,34.697,31.126,WEEK #13
2001,44.617,28.167,36.3920,35.501,34.350,12.849,28.757,343.754,0.679,0.097,0.180,29.846,26.796,WEEK #14
2001,51.479,29.780,40.6300,37.671,36.870,10.324,21.846,400.096,1.021,0.146,0.000,31.372,33.774,WEEK #15
2001,75.537,41.339,58.4380,51.336,46.950,12.131,31.011,554.601,2.372,0.339,0.000,38.669,58.265,WEEK #16
2001,61.535,40.335,50.9360,51.542,48.091,11.422,27.734,357.640,1.286,0.184,1.160,38.776,49.089,WEEK #17
2001,73.781,44.371,59.0760,57.848,53.631,9.628,23.382,611.434,2.157,0.308,0.000,43.446,58.786,WEEK #18
2001,72.338,47.812,60.0750,62.663,57.896,12.711,31.216,534.658,2.122,0.303,0.740,43.839,58.972,WEEK #19
2001,65.110,42.334,53.7220,56.998,54.317,11.996,26.506,531.332,1.596,0.228,0.140,43.173,51.430,WEEK #20
2001,69.211,47.727,58.4690,62.449,59.392,9.701,25.276,473.712,1.577,0.225,0.080,48.247,58.330,WEEK #21
2001,72.945,52.024,62.4840,63.678,63.354,8.140,21.231,514.418,1.522,0.217,1.640,54.401,63.054,WEEK #22
2001,65.596,50.157,57.8760,60.348,62.264,9.616,27.939,353.722,0.900,0.129,2.970,53.798,57.727,WEEK #23
2001,77.774,53.940,65.8570,65.839,65.526,7.733,21.333,562.113,1.653,0.236,0.050,57.737,65.966,WEEK #24
2001,76.573,55.200,65.8870,70.947,69.317,7.316,19.543,515.510,1.450,0.207,0.220,58.921,66.394,WEEK #25
2001,81.397,53.955,67.6760,73.463,71.107,7.095,18.670,694.421,2.046,0.292,0.060,58.211,69.378,WEEK #26
2001,78.823,61.541,70.1820,72.369,72.465,5.318,16.365,431.133,1.184,0.169,1.220,63.637,69.744,WEEK #27
2001,84.735,63.762,74.2490,77.000,76.227,6.155,28.256,590.211,1.601,0.229,2.820,68.337,74.063,WEEK #28
2001,76.884,56.794,66.8390,72.023,71.657,6.713,17.851,452.252,1.139,0.163,0.950,62.718,67.125,WEEK #29
2001,86.748,62.901,74.8250,78.118,75.198,7.121,19.336,534.682,1.637,0.234,0.800,68.111,75.391,WEEK #30
2001,81.397,55.685,68.5410,76.951,73.245,6.868,20.207,548.701,1.706,0.244,0.240,58.180,68.594,WEEK #31
2001,78.880,52.165,65.5220,72.426,69.349,7.057,20.257,513.345,1.513,0.216,0.440,57.671,65.830,WEEK #32
2001,85.200,58.326,71.7630,76.198,71.879,7.087,21.693,510.398,1.734,0.248,0.480,60.732,71.794,WEEK #33
2001,79.561,49.498,64.5300,70.700,67.117,8.161,21.077,477.016,1.764,0.252,0.220,51.664,65.145,WEEK #34
2001,75.133,50.564,62.8490,66.262,64.946,8.335,21.640,364.684,1.414,0.202,0.370,51.778,62.149,WEEK #35
2001,61.258,44.502,52.8800,58.765,58.061,5.862,15.546,274.778,0.672,0.096,0.030,46.700,52.498,WEEK #36
2001,64.935,41.734,53.3350,57.704,57.071,7.837,20.360,301.614,0.841,0.120,0.150,45.466,51.121,WEEK #37
2001,74.848,43.237,59.0430,60.007,56.841,8.548,20.463,376.468,1.535,0.219,0.000,43.398,57.343,WEEK #38
2001,58.124,30.615,44.3700,50.917,50.731,9.188,25.789,302.662,1.146,0.164,0.000,29.073,40.249,WEEK #39
2001,53.299,34.760,44.0300,45.350,47.659,10.230,26.096,155.006,0.527,0.075,0.700,37.779,39.777,WEEK #40
2001,56.027,31.314,43.6710,43.874,43.944,9.353,24.458,254.040,0.947,0.135,0.000,29.538,37.848,WEEK #41
2001,37.105,23.447,30.2760,35.828,38.974,12.582,25.328,170.080,0.248,0.035,0.000,26.402,20.102,WEEK #42
2001,57.573,32.250,44.9120,40.372,41.263,9.345,23.280,165.327,0.657,0.094,0.000,34.703,39.044,WEEK #43
2001,48.807,28.464,38.6360,38.139,39.593,8.613,19.796,154.314,0.455,0.065,,29.443,31.001,WEEK #44
2001,58.530,28.928,43.7300,39.568,39.344,7.554,17.286,168.741,0.618,0.088,,30.796,37.498,WEEK #45
2001,41.768,26.951,34.3600,36.338,36.970,11.601,22.715,84.589,0.358,0.051,,26.544,25.006,WEEK #46
2001,25.936,14.258,20.0970,31.401,32.820,10.490,21.333,113.287,0.131,0.019,,16.801,8.296,WEEK #47
2001,28.866,14.369,21.6170,31.583,32.311,9.403,23.073,99.070,0.154,0.022,,17.868,11.039,WEEK #48
2001,31.519,16.998,24.2590,30.869,31.196,9.675,21.130,79.040,0.111,0.016,,21.441,13.763,WEEK #49
2001,25.015,6.679,15.8480,26.563,28.594,12.421,24.712,102.074,0.186,0.027,,11.221,2.734,WEEK #50
2001,11.911,-1.009,5.4510,22.991,27.858,12.544,24.150,98.913,0.115,0.016,,2.394,-10.576,WEEK #51
2002,27.036,8.715,17.8760,23.097,27.373,10.296,22.922,101.154,0.189,0.027,,14.147,6.306,WEEK #00
2002,38.184,25.977,32.0810,29.549,30.620,11.795,25.072,100.357,0.242,0.035,,26.957,22.403,WEEK #01
2002,21.198,3.691,12.4450,20.251,26.976,9.513,24.304,121.084,0.155,0.022,,8.688,0.010,WEEK #02
2002,17.029,1.323,9.1760,23.623,24.055,9.655,20.412,127.262,0.194,0.028,,4.943,-4.268,WEEK #03
2002,19.033,-4.496,7.2690,19.029,20.591,6.668,16.672,196.541,0.176,0.025,,2.447,-3.081,WEEK #04
2002,38.246,18.089,28.1680,26.601,27.029,13.642,31.933,174.309,0.395,0.056,,22.295,16.737,WEEK #05
2002,43.568,22.599,33.0840,29.511,29.752,11.328,26.710,206.076,0.627,0.090,,23.206,22.733,WEEK #06
2002,35.628,14.718,25.1730,29.199,29.595,10.610,22.409,227.554,0.513,0.073,,15.044,14.049,WEEK #07
2002,16.488,-4.136,6.1760,17.387,20.079,11.128,25.379,297.028,0.319,0.046,,-3.283,-9.130,WEEK #08
2002,12.847,-2.856,4.9960,21.084,23.167,10.700,22.307,280.197,0.189,0.027,,0.288,-8.927,WEEK #09
2002,36.234,14.990,25.6120,29.280,28.575,9.789,21.693,263.339,0.501,0.072,,19.943,16.977,WEEK #10
2002,21.608,0.942,11.2760,24.974,25.210,11.655,23.997,406.770,0.429,0.061,,3.488,-2.847,WEEK #11
2002,42.203,22.140,32.1720,30.214,30.026,13.805,28.912,358.201,0.867,0.124,0.000,22.275,21.260,WEEK #12
2002,33.161,13.017,23.0890,31.512,31.286,9.411,20.718,416.442,0.519,0.074,0.000,17.413,12.998,WEEK #13
2002,60.743,37.521,49.1320,40.747,36.783,8.391,22.666,382.497,1.146,0.164,0.050,38.485,45.138,WEEK #14
2002,51.198,30.241,40.7200,40.875,39.305,9.686,23.022,306.625,0.772,0.110,0.890,33.484,33.779,WEEK #15
2002,47.198,28.817,38.0080,37.788,36.913,14.090,32.957,388.892,1.024,0.146,0.287,27.634,29.398,WEEK #16
2002,51.049,28.686,39.8680,42.374,40.297,12.081,26.352,442.070,1.295,0.185,0.140,27.252,31.966,WEEK #17
2002,52.604,33.002,42.8030,43.043,41.049,10.897,26.506,427.633,1.165,0.166,0.400,33.271,37.662,WEEK #18
2002,60.396,29.047,44.7220,53.203,47.779,10.848,26.608,634.927,1.961,0.280,0.000,27.510,42.855,WEEK #19
2002,69.566,35.858,52.7120,57.749,52.181,13.080,31.216,553.412,2.281,0.326,0.000,32.894,52.701,WEEK #20
2002,78.422,52.330,65.3760,67.444,59.834,10.509,29.986,471.914,2.492,0.356,0.000,41.983,66.157,WEEK #21
2002,72.567,49.284,60.9250,63.939,58.995,10.444,28.963,368.247,1.686,0.241,1.120,45.324,61.515,WEEK #22
2002,73.832,50.460,62.1460,65.396,61.200,9.670,25.430,575.827,1.920,0.274,0.080,48.560,62.309,WEEK #23
2002,78.569,58.943,68.7560,70.807,67.051,10.021,28.195,521.056,1.665,0.238,1.440,60.527,67.962,WEEK #24
2002,87.160,63.235,75.1970,81.326,73.300,8.531,26.402,665.231,2.444,0.349,0.130,61.596,75.959,WEEK #25
2002,80.399,59.666,70.0330,77.423,71.536,8.410,22.972,534.132,1.762,0.252,1.090,59.196,70.635,WEEK #26
2002,80.824,57.298,69.0610,76.537,72.216,7.150,19.694,545.451,1.630,0.233,1.230,62.498,70.089,WEEK #27
2002,81.305,61.600,71.4520,80.043,74.305,7.039,22.972,472.543,1.396,0.199,0.060,65.327,71.587,WEEK #28
2002,80.785,55.595,68.1900,75.318,70.860,5.537,15.699,475.730,1.402,0.200,0.090,60.376,67.860,WEEK #29
2002,76.756,50.521,63.6380,75.752,70.919,7.167,23.893,559.949,1.619,0.231,0.560,55.058,64.314,WEEK #30
2002,78.826,57.154,67.9900,73.458,70.717,8.892,27.017,422.207,1.375,0.196,1.560,61.327,68.018,WEEK #31
2002,71.096,46.606,58.8510,64.574,63.856,7.894,21.538,400.546,1.239,0.177,0.190,50.239,58.686,WEEK #32
2002,80.284,54.585,67.4340,72.752,67.959,5.616,16.466,402.766,1.175,0.168,0.020,60.210,67.034,WEEK #33
2002,80.194,57.899,69.0470,73.324,70.078,7.953,22.357,413.995,1.290,0.184,1.910,61.626,68.893,WEEK #34
2002,81.418,57.804,69.6110,72.886,69.154,6.612,17.339,322.963,1.090,0.156,0.100,61.327,67.583,WEEK #35
2002,78.378,46.360,62.3690,67.152,63.941,7.222,19.335,425.883,1.542,0.220,0.000,49.556,62.193,WEEK #36
2002,65.315,43.861,54.5880,60.114,59.575,10.896,27.786,304.387,1.280,0.183,0.190,42.433,52.444,WEEK #37
2002,60.391,35.637,48.0140,51.692,52.371,7.713,20.105,285.418,0.859,0.123,0.170,37.731,44.924,WEEK #38
2002,48.355,32.712,40.5340,46.129,48.240,8.546,22.049,211.956,0.543,0.078,0.580,33.097,34.857,WEEK #39
2002,54.282,29.378,41.8300,44.464,46.170,11.217,27.990,238.765,0.784,0.112,0.000,33.900,36.949,WEEK #40
2002,36.301,24.596,30.4490,37.167,40.331,7.248,16.827,128.669,0.236,0.034,0.080,25.328,23.840,WEEK #41
2002,35.390,24.044,29.7180,32.823,36.121,6.925,17.288,105.377,0.183,0.026,0.030,24.710,22.502,WEEK #42
2002,34.089,16.036,25.0620,30.613,33.003,11.588,23.740,177.543,0.368,0.053,0.000,18.469,13.587,WEEK #43
2002,40.371,23.870,32.1200,31.568,33.725,9.145,21.283,127.406,0.338,0.048,,26.035,23.476,WEEK #44
2002,35.950,17.407,26.6790,31.392,32.485,8.314,18.515,135.480,0.207,0.030,,22.943,18.391,WEEK #45
2002,37.004,19.974,28.4890,31.117,33.065,11.928,28.195,92.702,0.265,0.038,,23.258,18.021,WEEK #46
2002,30.689,10.246,20.4680,26.336,29.658,11.569,26.198,103.567,0.347,0.050,,13.979,9.859,WEEK #47
